text	label1	label2	label
@anna_IIna Diese nichtsnützigen Analphabeten will Syrien nicht zurück...die sind froh das Deutschland sie nicht mehr hergibt...!	OFFENSE	ABUSE	1
@FaceBPalmer Es wäre mal interessant zu wissen wie wohl eine Liste-Boris-Palmer bei der #btw17 abschnitten hätte.	OTHER	OTHER	0
@planlos_in_nrw Die Gegend kommt mir bekannt vor <U+0001F914>	OTHER	OTHER	0
@OnlineMagazin @Heinrich_Krug Die wievielte Generation Türken scheint hier auf der Straße zu sein ca.die 4te das Wespen Nest	OFFENSE	ABUSE	1
"@China_Welt_News Da wir keine NATIONALmannschaft mehr haben, interessiert dies keinen ""normalen"" Deutschen mehr!"	OTHER	OTHER	0
@a_prigge Andreas, kannst Du nicht so ca. 10 Stück nach Mecklenburg beamen??? 😜 Ich würde mich auch von Waldheidelbeeren trennen 😂	OTHER	OTHER	0
Die neue Pampers Werbung. |LBR| Nur Kinder von Invasoren die man uns dort zeigt. |LBR| Ich würde keine Pampers kaufen. |LBR| Deutsche sollten nur deutsche Produkte kaufen. |LBR| Und deutsche Werbung.	OFFENSE	ABUSE	1
@DfaCheck @MalteKaufmann Wirste bezahlt... oder biste getriggert... bissel niedlich ist das schon!	OFFENSE	INSULT	1
Dieser Montag stinkt, wie der Schlübber deiner MUDDA nach 10 Tagen Dauereinsatz und BOHNENSUPPE!!!	OFFENSE	PROFANITY	1
@SvenTeuber @Alex_Schweitzer In Schleswig-Holstein sind die Menschen auch fleißig! <U+0001F609>	OTHER	OTHER	0
Streit um Flüchtlings-Obergrenze - So könnten CDU und CSU ihr Gesicht wahren 😜 Wenn eine hässliche Fratze gemeint ist, geht`s 😜	OFFENSE	INSULT	1
@happyhaidrich3 @bleidsamel @ExilMengele Wenn Almans das Internet entdecken.immer wieder lustig	OTHER	OTHER	0
@2michi @peteraltmaier Das gesamte GroKo Gesindel lügt was das Zeug hält. Dieses Pack will mit allen Mitteln an der Macht bleiben. Deshalb AFD wählen !!!	OFFENSE	ABUSE	1
Bisher konnten sich die Kartoffeln spielerisch nicht mit Ruhm bekleckern und haben das über das Kollektiv geschultert, was beim Dumm-Volk besonders gut ankam. Nun haben sie ihren Meister gefunden!<U+0001F602><U+0001F602> #GERNOR	OFFENSE	INSULT	1
Deshalb ist ja auch diese kümmerliche Position, „reines Draufhalten“ sei künstlerisches Mittel blabubb so substanzlos. Denn das machen die Protagonisten schon selber. Die Doku ist somit nur eine weitere Plattform. Aber, was weiß ich schon, libertäre Kunsthippies wissen es besser	OFFENSE	INSULT	1
@DeutschPI |LBR| Merkel muß weg. Nach Israel am Besten.	OTHER	OTHER	0
@EwigeSommerzeit sieht auch wirklich toll aus :-))	OTHER	OTHER	0
@JKasek Ein Crashkurs „Gewaltenteilung“ wäre bei diesem Highflyer vonnöten #Kretschmer	OTHER	OTHER	0
@artepmobil @WildEastBerlin Pure Verzweiflung 😂😂😂 das würde sich nicht einmal ein Nafri antun, nehmen eher zur Not `ne Ziege 😂😂😂	OFFENSE	ABUSE	1
@BonkeKolja @na_presseportal In Mannheim scheint es ja immer Action zu geben. 😨	OTHER	OTHER	0
"@oadiakosmos @Fjordspringer @AlfredAndPaul @3rd_stone_f_sun @transsimian @gselsbaer @TomBell46959788 @Schnubb36 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Ich weiß was ""Glaube"" im religiösen Sinn ist. Das hast du ja eindrucksvoll beschrieben. Nur das Warum ist rätselhaft. Aus meiner Sicht gibt es da nur drei mögliche Gründe: |LBR| 1. Indoktrination von klein auf. |LBR| 2. Indoktrination nach einem Schicksalsschlag. |LBR| 3. Psychische Erkrankung."	OTHER	OTHER	0
@HaraldPetermann @Emmycollects @hans_obermeier Wer ist dort der Fremdkörper?<U+0001F914>	OTHER	OTHER	0
Diese Opferkultur und diese beständige gesellschaftliche Therapiesitzung geht mir sowas von auf den Sack.	OTHER	OTHER	0
"@Libelle2000R @simplart Habe ich heute etwas verpasst? Von welchen ""Europäern"" spricht Merkel? Von der Groko??? 😂😂😂"	OTHER	OTHER	0
@NegohotShlomo @Frank_Pasemann Das Grauen hat ein Gesicht...	OFFENSE	INSULT	1
@Nilzenburger @MrsPepperoni Das hat nichts mit Nervosität zu tun- die Faschisten werden einfach nur selbstbewusster	OTHER	OTHER	0
Macht hoch die Tür', die Tor' macht weit, |LBR| es kommt der Herr der Herrlichkeit, |LBR| ein König aller Königreich'; |LBR| ein Heiland aller Welt zugleich, |LBR| der Heil und Segen mit sich bringt; |LBR| derhalben jauchzt, mit Freuden singt: |LBR| Gelobet sei mein Gott, |LBR| mein Schöpfer reich von Rat.	OTHER	OTHER	0
USA brauch seine Killer auf einer anderen Baustelle ,aber gut für Syrien	OTHER	OTHER	0
@hugresch @saltomentale Ich hatte es auch nur als Sammelbegriff verwendet um diesen vom nationalistischen Kollektivismus abzugrenzen. Kollektivismus bleibt jedenfalls Kollektivismus und ich bin ein strikter Befürworter der pluralistischen Demokratie.	OTHER	OTHER	0
@pinselpoetin Ich bin vor allem darüber entsetzt, dass es Frauen sind, die die schönste Sache der Welt in den öffentlichen Schmutz ziehen.	OTHER	OTHER	0
@thomashartl1968 Thema verfehlt. Sechs! Setzen ;)	OTHER	OTHER	0
@TichysEinblick @krippmarie Auswahl wohl eher Dschungelcamp Niveau...D Promis😂😂 |LBR| Maybrit ist schon eine treue Polittusse...alle so richtige Zuchtstuten bei ARD-ZDF...!	OFFENSE	ABUSE	1
@Gwen_Ny_ @ThomasMichael71 Vielleicht hatte sie ihre Tage, oder so.	OFFENSE	ABUSE	1
@MiriamOzen Sehe mir den Film an da ich ein dickes Fell habe. Aber eines ist Fakt. Wäre der Deutsche Islamisten, mein Kind würde ich ihn eigenhändig erschlagen.	OFFENSE	ABUSE	1
@HelalBeauty Bei mir gibt's heute Hot Dog. #vegan 🌭	OTHER	OTHER	0
@TiffanyAngelx Bin ja echt nicht neidisch auf jemand ; Aber auf den Mann ,der eng umschlungen am Sonntag neben dir aufwacht schon !😆🙃 oder dir das Frühstück ans Bett bringen darf...☀️🍓🍒🍑🥥🍉🍍🥓🍔🧀🥨🍞🥚☕️	OTHER	OTHER	0
Moin zusammen <U+0001F44B><U+0001F44B><U+0001F44B> |LBR| Es ist schon Mittwoch. Schönes Bergfest euch allen.	OTHER	OTHER	0
@AndreZeven @China_Welt_News Nur ein geleuteter islamist und linker Arnachist ist ein guter Mensch,leider hilft da nur Zwang durch das Grundgesetz,aber das wird Durch die Regierung verbogen.	OFFENSE	ABUSE	1
@hessenschau TIPP: „Rechte Gruppe“ beim Namen nennen = NAZIS Bitte. Danke!	OTHER	OTHER	0
@Joemino @Boelscheline Wir dürfen Deutschtürken nicht ernst nehmen....machen die Türkeitürken auch nicht... |LBR| @oezoguz ...sie geben mir recht..?	OTHER	OTHER	0
"@zeitonline Wie blöd sind die meisten hier eigentlich 😡 |LBR| Wer regiert Deutschland ""MERKEL"" also die CDU sonst niemand!! Werdet doch mal wach Dumm-deutsche"	OFFENSE	INSULT	1
@loominext Warum sehen US-Linke alle scheiße aus?	OFFENSE	INSULT	1
@Karl_Lauterbach Die #SPD manövriert sich gerade endgültig auf den Müllhaufen der Geschichte- das ist vielleicht die einzige positive Erkenntnis #luschenspd	OFFENSE	INSULT	1
@strop_peter 😂😂 in Ihrem Link wird doch auf genau die gleiche Studie zur Familienzusammensetzung Bezug genommen &amp; auch im Übrigen werden dort, wenn es nicht nur um Vermutungen, sondern wirkliche Schätzungen geht, genau die Zahlen aus unserem Ursprungstweet genannt. Besser lesen, Herr Strop.	OTHER	OTHER	0
@Luisastella9 @FranzAndes45 @Entwirklichung Haben wir bei der Schwuchtel auch schon vermutet....	OFFENSE	ABUSE	1
@adfc_Segeberg @FahrradClub Richtig! Die Programme zur Kommunalwahl machen die Ortsvereine und Kreisverbände. Tipp: @SPD_Segeberg Und dann auch SPD wählen! <U+0001F609>	OTHER	OTHER	0
@R_Kowalsky @HC_Stoodt @ank_ffm @kpfrankfurt ansonsten ist twitter vielleicht nicht der richtige ort für solcherlei debatten	OTHER	OTHER	0
@focusonline Der Mann hat doch einfach nur die Wahrheit gesagt. Juden und Christen werden im Koran als Schweine und Affen tituliert.	OFFENSE	ABUSE	1
@DrDavidBerger @BejuBinich Ja irre...hier wird alles geboten damit der Moslem sein Islam weiterleben darf...	OTHER	OTHER	0
@IQ_Stimulator @krippmarie Hoffentlich bekommt das Stegner jetzt mal ordentlich die Hucke voll <U+0001F44D>Reif ist er ja	OFFENSE	ABUSE	1
@G_R_M_M_S_K @xABC_rlx @HambiBleibt @Polizei_NRW_AC @hreul Nach unseren Informationen sind noch nicht alle Personen freigelassen worden, es kommen aber nach und nach Menschen aus dem Polizeipräsidium und werden von solidarischen Menschen in Empfang genommen.	OTHER	OTHER	0
@rponline dann warten wir mal ob die Lügenpresse und Medien jetzt über Marcon herziehen und hetzen!!	OFFENSE	ABUSE	1
Es soll ja mal Zeiten gegeben haben, in denen Linke pro Sex gewesen sind. |LBR| Können wir bitte dahin zurück?	OTHER	OTHER	0
@BILD Gut gemacht Mr Präsident 👍👍	OTHER	OTHER	0
"Ist das etwa ein Anzeichen dafür, dass die Türken ihre ""Operation Olivenzweig"" in Afrin abbrechen werden?!"	OTHER	OTHER	0
Das lustige am Feminismus ist ja, dass dieser alle negativen Klischees über Frauen bestätigt ☺	OFFENSE	ABUSE	1
"Unser Lieblings Chinese sagte heute Abend zu mir. "" So langsam komme ich mir hier in Deutschland vor als würde ich in Anatolien Leben"""	OTHER	OTHER	0
@HolgerEwald1 @focusonline An jeden Ort Bürgerwehren. Denn Polizei wurde reduziert und nur für Asylanten schützen oder Demos eingesetzt.	OFFENSE	ABUSE	1
@HeikoKanzler SIE doch nicht, Sie hässlicher Exil-Badener!!	OFFENSE	INSULT	1
Deswegen macht bei @NoPolizeigesetz mit. Die Erweiterung der Befugnisse macht Angst vor dem Hintergrund des Status Quo.	OTHER	OTHER	0
Die Gier der Menschen ist unersättlich u.zerstört die schöne Erde.😠	OTHER	OTHER	0
@KURIERat Besser spät als nie, ist ja echt nicht mehr tragbar der Juden hass der Moslems!	OFFENSE	ABUSE	1
@ajkaestner @ZDFheute WO bedroht uns Russland? — Bis jetzt hat der Westen seine Versprechen gebrochen und provoziert mit Manövern an seiner Westgrenze.	OTHER	OTHER	0
Ich freue mich ja schon auf die TV-Kritiken morgen zum #Tatort .	OTHER	OTHER	0
@Buerzl Nee, natürlich nicht. Ägypten, England und Maledivien war ich nur zum Urlauben ohne Rad.... damals vor meiner Rad-Karriere.	OTHER	OTHER	0
@SteinbachErika Kein Land möchte diese Schmarotzer haben. In Deutschland leben sie wie im Paradies und beschweren sich noch. Haut endlich ab und belastet nicht länger unser Sozialsystem.	OFFENSE	ABUSE	1
Die Lösung ist einfach: immer eine Axtlänge Abstand halten!	OTHER	OTHER	0
@SteinbachErika Diese Jugendlichen sind die Politiker der islamischen Parteien von morgen. |LBR| Das Gedankengut wurd seine Früchte tragen. |LBR| Steht auf Leute!!!	OFFENSE	ABUSE	1
@UnzufriedenerB |LBR| Drum eben. Nazi Na und? Wäre angemessene Reaktion. Ich hatte nie was gegen das NS-Regime! Aber gegen die Siegermächte .	OFFENSE	ABUSE	1
@bundeswehrInfo Schlechte Tradition : Merkel hat bis heute noch nicht mit den Opfern und Hinterbliebenen des Terror Anschlags vom Breitscheid Platz gesprochen. Die Menschen sind auch stellvertretend für ihr Land gestorben.	OTHER	OTHER	0
@trendinaliaDE Unwort des Jahrhunderts: STAMMWÄHLER |LBR| Jeder der seine Stimme einer Partei gibt, weil er es schon immer so tat ist ein Riesenarschloch !!!	OFFENSE	INSULT	1
@Alice_Weidel Und wir? Wir belohnen sie dafür mit falschangewandter Milde....wir entschuldigen uns sogar dafür |LBR| Es wird nicht besser...ganz in Gegenteil	OTHER	OTHER	0
@HeikoMaas DIE ZEIT IST GEKOMMEN FÜR DIE FREIHEIT - SOZIS PASST AUF!	OTHER	OTHER	0
@TrailChem @welt Vier Jahre. Natürlich ist #Deutschland ein Rechtsstaat, aber genau dieser Rechtsstaat hatte vor allem zwischen 1948 &amp; 1963 die deutschen Täter des #Holocaust genüsslich ihr Leben weiter leben lassen. Erst mit den #Auschwitz-Prozessen zwischen 1963 / 68 endete das so langsam.	OTHER	OTHER	0
nach vielen terminen jetzt in der 4. sitzung des hauptausschusses.	OTHER	OTHER	0
@Rattenkopf24 Kommt doch alles nur noch von Merkel die tut jeden eliminieren der Ihr im Wege steht und Ihr gefährlich werden kann diese Verräterin	OFFENSE	ABUSE	1
@66Freedom66 Wo werden diese Clowns nur gezüchtet und wie entsteht solch eine Gesinnung ...?	OFFENSE	ABUSE	1
@mittelfinger Ist doch toll!!! Quoten für Lespen - Quoten für Schwule -Quoten für Migranten! Dann haben wir doch bald eine weltoffene, buntdurchmischte, dumme, leicht zu manipulierende MASSE!	OFFENSE	INSULT	1
@jutta_ditfurth Nachdem ich die Artikel überflogen hatte, war ich unsicher und so kam das bei raus. Ich würde auch einen RT machen.	OTHER	OTHER	0
@RitaWerner7 @MoDeutschmann @eva_leisner Hahahahaha!! <U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602> |LBR| Der war gut! <U+0001F44D> |LBR| Polizei? ...nicht dein Ernst, oder? |LBR| ...würdest du denn deine best Buddys aus so einer Veranstaltung entfernen..? <U+0001F623>	OTHER	OTHER	0
ein Asselborn geht die deutsche Politik einen Scheißdreck an #hartaberfair	OFFENSE	ABUSE	1
Jeder glaubt es gibt 3 Geschlechter ist Behindert	OFFENSE	ABUSE	1
"n-tv: ""Murksel ein Profi im Umgang mit schwierigen Partnern"" 😂😂😂 Ein Profi, wie eine Mecklenburger Kuh die Rückenschwimmen lernt, meine ich😜"	OFFENSE	INSULT	1
Nur zu Hause darf ich also das längere Überlebensmesser aufbewahren. |LBR| Scheiß Liberalismus, der mich dermaßen ankotzt.	OFFENSE	ABUSE	1
@VeroniqueBantau @Swingtanz Das Mittelalter war doch voll mit Bullshit.	OTHER	OTHER	0
Zum Lebzelten Taig nimbt man |LBR| 20 Maß Hönig, 2 Maß Wasser, lasts |LBR| ain guette Stundt sieden, Gewirz |LBR| darein, 8 halb Vierling Imber, |LBR| 8 mal 3 Lott Pfeffer, 8 Lott Zimet, |LBR| 8 Lott Musgatnus, 8 halbe Lott Nägl, |LBR| Änis ½ Lott, Coriander ½ Lott. |LBR| Dises Gewürz gehört in zwen Daig.	OTHER	OTHER	0
@Hartes_Geld @Magoorooma @Birgit_Kelle Maas und seine Stiftung zur Kontrolle des Internets würde ich als eine moderne Form der Gestapo bezeichnen. Heute wird man gesperrt früher kam man nach Dachau. Aber jeder Krug geht nur so lange zum Brunnen bis er bricht.	OFFENSE	INSULT	1
@Karl_Lauterbach Wow, was für eine Arroganz und Demokratieverweigerung! Die Bürger wählen, das Ergebnis passt nicht, es soll neu gewählt werden. Wen wollen sie eigentlich für blöd verkaufen. Schon mal was von Minderheitsregierung gehört? Und Mehrheiten finden nach dem Wählerwillen?	OTHER	OTHER	0
Wo war Gott in Dachau? Er war da. Weihbischof Stolberg bei Feier für die Sel. Märtyrer von Dachau.	OTHER	OTHER	0
Ein spannender Besuch! Auf bald! @KaiDiekmann @chstenzel @antjeschippmann @hansvehlewald @Jugendpresse @Adi_Farjon #ILpo16	OTHER	OTHER	0
wann nimmt sich Claudia Roth endlich ein Beispiel an #PetraKelly? Deutschland würde es ihr danken.	OFFENSE	ABUSE	1
@lawyerberlin nö. damit hat er ja sogar recht. es ging aber um eine alternative zur quote.	OTHER	OTHER	0
Wenn ich jetzt also meinen Namen da eingetippt hätte, hätte die ZPS meinen Namen und würde ihn falsch zuordnen. Im übrigen gab es schon gestern Aufrufe, Namen von Antifaschisten auf der Seite zu melden. Honeypott ohne Möglichkeit, Dateb zu validieren? Oh bitte verarscht andere <U+0001F644>	OFFENSE	PROFANITY	1
@weirdBielefeld Und sie ist die Beste! Eine tolle Unterstützung und als Anwältin sehr zu empfehlen!	OTHER	OTHER	0
@cicero_online Würde lieber lesen, dass er jämmerlich verreckt ist	OFFENSE	INSULT	1
@thyrelli Ja, ist aber noch nicht so ganz geklärt, wie schnell das passiert, ob es eine Übergangsfrist etc. geben wird. Die Behörde kommt ja jetzt schon nicht mehr mit den Variations zurecht.....was glaubst du auf wieviele Antworten von der MHRA ich derzeit warte :-).	OTHER	OTHER	0
Diese @GoeringEckardt hat nur Brei im Kopf #illner	OFFENSE	INSULT	1
@pinselpoetin @Eddie_1412 Danke 👋  und gleichfalls, bis morgen 👋👋👋	OTHER	OTHER	0
@prollzecke @aluhutt @Sternenrot @felixsschulz @materialistgrl @arnoxcao wie komm ich an euros?	OTHER	OTHER	0
was fährt @KurtBeck jetzt wieder an die Wand nachdem er schon den #Nürburgring versenkt hat? In meinen Augen ist Kurt Beck eine absolute Nullnummer und Vollniete #SPD	OFFENSE	INSULT	1
Ein großartiger Mann, mit Germanenherz!	OTHER	OTHER	0
Nur ein freies Land ohne EU Diktatur und Globalisierung wird in Zukunft bestand haben. Die Angelsachsen haben das erkannt.	OTHER	OTHER	0
Im #Jemen verschärft eine Grenzblockade die humanitäre Notlage. |LBR| 21 Millionen Menschen, Binnenvertriebene und #Flüchtlinge, sind auf Hilfe angewiesen.	OTHER	OTHER	0
Heute wird eine Konsultation der türkischen Regierung in Berlin empfangen. Die Türkei ist imperialistischer Frontstaat im Nahen Osten und	OTHER	OTHER	0
@SteinbachErika @Renft1964 Diese Migrantenkrieg der Schmarotzergegen Deutschland, ist schon in Vorbereitung!	OFFENSE	ABUSE	1
Durch die #Eu sind manche europ. Länder so verkommem daß sie ihr Volk wegen Geschäften mit Asylanten verraten und verkaufen |LBR| #kapitalismus	OFFENSE	ABUSE	1
Ich finde es schade, dass Gynäkologen zu dem ansteigenden Problem Genitalverstümmelung keine Stellung beziehen. |LBR| Ihr bekommt das doch mit, werdet damit konfrontiert. |LBR| Da muss man doch aus moralischer Sicht Tacheles sprechen?	OTHER	OTHER	0
@leoknauf @johannesdal Bei einer psycho Sekte von freiwillig zu sprechen ist mutig.	OFFENSE	INSULT	1
@jwinkelv @ruhrbarone Ja besser ist das. Eigentlich geht es nämlich um den Hambacher Forst.	OTHER	OTHER	0
@BILD Der letzte verzweifelte Versuch beim Dumm-Volk die Panik auszulösen!<U+0001F602><U+0001F602>	OFFENSE	INSULT	1
@Christo75554365 Doch das hat mit dem religiösen Weltbild zu tun, nachdem der Körper einer Frau per se etwas Sündiges ist. Aber für jeden vernünftig denkenden Zeitgenossen ist klar: der Körper ist neutral. Nur Gedanken können schmutzig sein.	OTHER	OTHER	0
@SnarkySchnauzer @MiriamOzen Asyl Industrie läuft. Man sollte mal fragen wieviel Geld er bekommen hat.	OTHER	OTHER	0
Diejenigen,die schon lange hier leben sollten |LBR| Diejenigen,die schon zu lange hier regieren -&gt;abwählen |LBR| Wir wollen unser Land selbst behalten	OTHER	OTHER	0
@N_T_Patty Innerhalb von 2 Stunden hat sich jetzt noch niemand gemeldet. Ist also noch alles da.	OTHER	OTHER	0
@focusonline Die Souveränität eines Landes ist ein Grundrecht. Niemand muss sich der EU unterwerfen. Die Britten haben als erstes erkannt das die EU der Weg in die Knechtschaft ist. Ich hoffe Polen Ungarn und Tschechien bieten der EU weiter die Stirn oder treten aus.	OTHER	OTHER	0
@stagerbn Danke dir. Das #ff kann ich so zurückgeben. Schönes Wochenende <U+0001F44B>	OTHER	OTHER	0
@Gauinator Würde lachen wenn er wirklich mal vom 1 stock ins Erdgeschoss mit seinem Fettarsch durchbricht	OFFENSE	ABUSE	1
So, der erste Tag im Schneechaos in #Berlin ist durch. Heute bei -6° Fahrrad gefahren, war gut frisch...	OTHER	OTHER	0
#Blockupy #Flughafen: Über 800 Menschen bei der Aktion! Grad blockiert sich d. Polizei im Terminal 1 selbst. Sie will 200 Leute auswählen	OTHER	OTHER	0
Ihr Demonstranten, warum zerstört Ihr Hamburger Bürger-Eigentum? Bei solchen |LBR| Verfehlungen bin ich für den Einsatz von Gummigeschossen.	OTHER	OTHER	0
@MaicoTheMan @bullenschubser @kokaxcola @wolkenfluff also soll ichs ihm stechen oder das gleiche tatto bekommen?	OTHER	OTHER	0
@ndaktuell @jungewelt Was heißt mehrere waren es zwei?	OTHER	OTHER	0
"@boundborg @Claudia_Mertes Ich hab kein Problem. Außer dass Du den Begriff ""Gutmensch"" falsch verwendest."	OTHER	OTHER	0
@AlexNeuber @Kreis_Weseler @larsklingbeil Als Geschlecht noch kein Kriterium war, hatte die SPD mehr Erfolg beim Wähler.	OTHER	OTHER	0
@WEBDE_News Anne will kitzelt nicht, sondern nervt mit ihrem Dazwischenreden. Und |LBR| sie soll die Hand nicht vor den Mund halten, wenn sie spricht.	OTHER	OTHER	0
@subversivaktiv ne mach doch was du willst, kann dem thema eh nicht ausm weg gehen	OTHER	OTHER	0
@DeutschPI @heplev Verstanden habe ich Bericht und die Nachricht. Jedoch nicht verstanden habe ich warum das jetzt erst veröffentlicht wird!	OTHER	OTHER	0
@mountainman1977 @MiataMuc Geht Dir das denn bei Männern so?	OTHER	OTHER	0
@rspctfl @Innenwelttramp @nadine_wickert @bruck_68 @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Nein. Aber Dein Gott möchte mich in die Hölle schicken. Und Du hast offenbar nichts dagegen einzuwenden.	OTHER	OTHER	0
@klaus_fritz @66Freedom66 Wir leben in einem totalitären Staat .Merkel steuert immer mehr Richtung DDR zu!	OFFENSE	ABUSE	1
